ID;Data;Topico;Orador;Papel;Partido;Estado;Posicionamento;sit.op;Local;Texto
130971563;16/12/2014;13097;Mendonca Filho;Deputado;DEM;Pernambuco;6,375;Oposicao;Plenario;"""Sr.
Presidente, Sras. e Srs. Deputados, este destaque que apresentei tem uma
relevancia muito grande, porque, na pratica, ele oferece a bancada do Governo,
especialmente a bancada do PT, a oportunidade de fazer cumprir um compromisso
que foi assumido pela Presidenta Dilma. Qual foi o compromisso assumido pela
Presidenta Dilma? A Presidenta Dilma assumiu o compromisso publico e chegou
inclusive a editar uma medida provisoria no sentido de corrigir a tabela do Imposto
de Renda de pessoa fisica. Essa tabela do Imposto de Renda de pessoa fisica,
segundo o entendimento do Governo, deveria, ainda a epoca da eleicao, quando se
desenhava a disputa presidencial, ser corrigida em 4,5%.
O nosso entendimento e que a realidade economica do Governo e da Nacao
mudou bastante, mas para pior, lamentavelmente, porque todos os indicadores e
todas as previsoes que foram feitas pelo Governo para o ano de 2014 fracassaram.
Em termos de crescimento economico, a gente vai ter um crescimento praticamente
de zero. Em termos de taxas de juros, logo depois da eleicao, a Presidente ja elevou
ou autorizou a elevacao da taxa de juros pelo Banco Central por duas vezes. Infelizmente, o quadro de inflacao tem sido persistentemente incomodo para
as familias brasileiras.
Qual sera o fecho do cenario economico inflacionario de 2014? Todo o mundo
esta falando de uma inflacao de mais de 6,5%.
O que eu proponho com essa emenda, Sr. Presidente? Veja a coisa simples
que propomos: que o Governo da Presidenta Dilma possa corrigir a tabela do
Imposto de Renda em 6,5%. Ninguem esta propondo nada absurdo.
Ao longo dos Governos do PT, os dois do ex-Presidente Lula e o da
Presidenta Dilma, a defasagem em termos de correcao da tabela do Imposto de
Renda foi de mais de 60%. Eu estou oferecendo ao Congresso Nacional a
oportunidade de corrigir a tabela do Imposto de Renda em apenas 6,5%, ou seja, o
teto da meta que foi fixada para a inflacao neste ano de 2014.
Entao, eu convido a bancada do PT, atraves do seu Lider, o Deputado
Vicentinho, a do Governo, por meio do Deputado Henrique Fontana, e a dos demais
partidos para que possamos oferecer a Presidenta Dilma a oportunidade para ela
cumprir o compromisso assumido perante o povo brasileiro.
A gente aprova esse destaque. Evidentemente, toda a classe media, que esta
com o salario achatado, que esta massacrada pela inflacao, tera a correcao da
tabela do Imposto de Renda em apenas 6,5%."""
130971564;16/12/2014;13097;Heuler Cruvinel;Deputado;PSD;Goias;6;Situacao;Plenario;"""Sr. Presidente, o Deputado Heuler Cruvinel, nas votacoes anteriores, votou de
acordo com a orientacao do partido."""
130971565;16/12/2014;13097;Mendonca Filho;Deputado;DEM;Pernambuco;6,375;Oposicao;Plenario;"""Eu peco, portanto, ao Plenario a aprovacao
desta materia, ate porque o cenario economico esta tao dificil, o povo esta tao
sofrido, a classe media esta tao massacrada do ponto de vista salarial, e nada mais
justo do que se garantir a correcao da tabela do Imposto de Renda em apenas 6,5%.
e a inflacao praticamente deste ano. Ha quem diga que ela vai superar o teto da
meta em mais de 6,5%.
Entao, e uma coisa simples, e uma coisa objetiva, e uma coisa que nao tem
demagogia, e uma coisa que corrige apenas e devolve parte do poder aquisitivo que
foi, infelizmente, retirado pelo acumulo de inflacao ao longo dos mandatos do Partido
dos Trabalhadores. e uma oferta que faco ao Congresso Nacional para que a gente
possa corrigir essa mazela para a classe media brasileira."""
130971566;16/12/2014;13097;Ivan Valente;Deputado;PSOL;Sao Paulo;2;Oposicao;Plenario;"""Sr. Presidente, pela ordem."""
130971567;16/12/2014;13097;Esperidiao Amin;Deputado;PP;Santa Catarina;6;Situacao;Plenario;"""Sr. Presidente..."""
130971568;16/12/2014;13097;Ivan Valente;Deputado;PSOL;Sao Paulo;2;Oposicao;Plenario;"""Sr. Presidente, pela ordem."""
130971569;16/12/2014;13097;Esperidiao Amin;Deputado;PP;Santa Catarina;6;Situacao;Plenario;"""Sr. Presidente, eu gostaria de retomar aquele
assunto."""
130971570;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Com a palavra o Deputado
Amin."""
130971571;16/12/2014;13097;Esperidiao Amin;Deputado;PP;Santa Catarina;6;Situacao;Plenario;"""Sr. Presidente, estamos ai com a presenca do Senador Romero Juca.
Eu queria retomar aquele assunto relacionado ao prazo das emendas."""
130971572;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Eu estou preocupado
porque o Presidente Devanir Ribeiro esteve aqui e nao manifestou nenhuma concordancia em relacao a isso. O Deputado Devanir esta aqui. e S.Exa. quem
decide. S.Exa. esta aqui com o Deputado Givaldo Carimbao. A decisao e dele."""
130971573;16/12/2014;13097;Esperidiao Amin;Deputado;PP;Santa Catarina;6;Situacao;Plenario;"""Entao, eu gostaria que o Deputado Devanir
Ribeiro viesse a tribuna dizer qual e a sua posicao a respeito do prazo das emendas.
Eu ponderei aqui, antes das 23h59min, que o Anexo IV estava sem luz, o
Anexo I estava sem energia eletrica, a Chapelaria estava inundada, intransitavel, e
ainda esta, pelo que eu sei.
Entao, o que pedimos?
O Relator, mesmo sendo Senador, usou da palavra."""
130971574;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Concedo a palavra ao
Deputado Devanir Ribeiro."""
130971575;16/12/2014;13097;Devanir Ribeiro;Deputado;PT;Sao Paulo;2,615;Situacao;Plenario;"""Sr.
Presidente, eu falei com V.Exa. ha pouco e com o Relator."""
130971576;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""e importante essa
informacao das emendas.
Quais foram os Parlamentares, para exemplo apenas, aqui presentes, que
nao encaminharam as suas emendas, sabendo que o prazo era ate hoje? Todos
encaminharam?"""
130971577;16/12/2014;13097;Jose Carlos Araujo;Deputado;PSD;Bahia;6;Situacao;Plenario;"""Nao, Sr. Presidente."""
130971578;16/12/2014;13097;Devanir Ribeiro;Deputado;PT;Sao Paulo;2,615;Situacao;Plenario;"""Quase todos encaminharam."""
130971579;16/12/2014;13097;Jorge Boeira;Deputado;PP;Santa Catarina;6;Situacao;Plenario;"""Sr. Presidente, a Comissao de Orcamento esta repleta de Deputados e assessores
de Deputados neste momento tentando encaminhar as suas emendas. Eu tive a oportunidade, atraves dos computadores da Lideranca, de encaminhar as 11h56min,
mas ha Deputados nesta Casa que ainda nao conseguiram fazer o encaminhamento
via sistema. Eu sugiro que, de fato, o prazo seja prorrogado."""
130971580;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""O.k."""
130971581;16/12/2014;13097;Devanir Ribeiro;Deputado;PT;Sao Paulo;2,615;Situacao;Plenario;"""Sr. Presidente, todo mundo quer que se
prorrogue. Acontece que — estou aqui com os tecnicos —, se prorrogar para
amanha, ao meio-dia, nao tera como compilar e dar seguimento. e um problema
tecnico. Nao adianta dizer que sera amanha ao meio-dia. Desde o inicio da semana,
foi avisado que seria hoje ate a meia-noite, e nao tinha falta de energia. Entao, cada
um precisa se responsabilizar pelo que faz."""
130971582;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Um apelo apenas: ate as 10
horas da manha, pelo menos?"""
130971583;16/12/2014;13097;Devanir Ribeiro;Deputado;PT;Sao Paulo;2,615;Situacao;Plenario;"""Se depois nao houver condicoes, eu nao me
responsabilizo pelo que vai ser executado. Se nao houver condicoes tecnicas, nos
nao vamos votar o Orcamento."""
130971584;16/12/2014;13097;Jose Carlos Araujo;Deputado;PSD;Bahia;6;Situacao;Plenario;"""Sr. Presidente, sou coordenador da
bancada da Bahia. Vao se prejudicar 39 Deputados e 3 Senadores, porque o servico
caiu tres vezes. Faltou tres vezes luz no Anexo III, que continua sem luz."""
130971585;16/12/2014;13097;Devanir Ribeiro;Deputado;PT;Sao Paulo;2,615;Situacao;Plenario;"""Faltam quatro bancadas para as emendas de
bancada."""
130971586;16/12/2014;13097;Jose Carlos Araujo;Deputado;PSD;Bahia;6;Situacao;Plenario;"""Por favor, eu estou com a palavra! Sr.
Presidente, garanta-me a palavra."""
130971587;16/12/2014;13097;Devanir Ribeiro;Deputado;PT;Sao Paulo;2,615;Situacao;Plenario;"""Ja sao meia-noite e vinte. Entao, ate as 3 da
manha da tempo de apresentar. Ja voltou a energia. Os tecnicos vao trabalhar
sabado e domingo para podermos comecar a trabalhar."""
130971588;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Ate as 8 horas da manha
nao vai alterar."""
130971589;16/12/2014;13097;Devanir Ribeiro;Deputado;PT;Sao Paulo;2,615;Situacao;Plenario;"""Ate as 3 horas da manha da para fazer."""
130971590;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Ate as 8 horas da manha
nao vai alterar."""
130971591;16/12/2014;13097;Jorge Boeira;Deputado;PP;Santa Catarina;6;Situacao;Plenario;"""e claro que nao."""
130971592;16/12/2014;13097;Jose Carlos Araujo;Deputado;PSD;Bahia;6;Situacao;Plenario;"""Nos precisamos de ate o meio-dia, no
minimo, Sr. Presidente."""
130971593;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Ate as 8 horas da manha?"""
130971594;16/12/2014;13097;Devanir Ribeiro;Deputado;PT;Sao Paulo;2,615;Situacao;Plenario;"""Tudo bem, so que — vou dizer mais uma vez —,
se depois nao der para fazer os trabalhos tecnicos, nao venham responsabilizar a
Presidencia nem o Presidente do Senado."""
130971595;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Se nao convencer o
Presidente, nao vai adiantar, porque quem decide e ele. Eu estou fazendo um apelo
a ele..."""
130971596;16/12/2014;13097;Devanir Ribeiro;Deputado;PT;Sao Paulo;2,615;Situacao;Plenario;"""Ate as 8 horas da manha?"""
130971597;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Ate as 8 horas da manha.
Entao, os Srs. Parlamentares cuidem disso ate as 8 horas, prazo
improrrogavel."""
130971598;16/12/2014;13097;Devanir Ribeiro;Deputado;PT;Sao Paulo;2,615;Situacao;Plenario;"""Ate as 8 horas da manha.
Ha uma semana se avisou a todos que era hoje, ate a meia-noite."""
130971599;16/12/2014;13097;Afonso Florence;Deputado;PT;Bahia;2,615;Situacao;Plenario;"""Se os obstaculos que existiram ate o
momento..."""
130971600;16/12/2014;13097;Devanir Ribeiro;Deputado;PT;Sao Paulo;2,615;Situacao;Plenario;"""Amanha ate as 8 horas nao tem... Ai vai faltar
energia outra vez. Espero que nao falte."""
130971601;16/12/2014;13097;Jose Carlos Araujo;Deputado;PSD;Bahia;6;Situacao;Plenario;"""Faltar, nao! Esta sem luz."""
130971602;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Ate as 8 horas da manha.
Os nossos assessores trabalharao de madrugada para concluir as 8 horas. Esse
prazo ja foi avisado ha 1 semana. E nao vamos correr o risco de nao aprovar por
conta de 2 ou 3 horas. Entao, ate as 8 horas da manha, com a palavra do Presidente
Devanir Ribeiro.
Todos de acordo? (Pausa.)"""
130971603;16/12/2014;13097;Ivan Valente;Deputado;PSOL;Sao Paulo;2;Oposicao;Plenario;"""Peco a palavra para uma questao de ordem, Sr.
Presidente."""
130971604;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Uma coisa importante. O
Senador Renan Calheiros — eu quero que o Plenario da Camara entenda — marcou
hoje sessao do Congresso as 19 horas, e eu disse a ele que nao iria atende-lo, pela
pauta da Camara; ele marcou as 20 horas, e eu disse que nao poderia atende-lo; ele
marcou as 21 horas, e eu disse que nao poderia atende-lo, pela pauta da Camara;
ele marcou as 21h30min, e eu disse que nao poderia atende-lo; ele marcou as 23
horas, e eu disse que nao poderia atende-lo. Entao, eu assumi essa
responsabilidade. Acertei com ele, amanha, as 10 horas da manha, comecarmos
com a reuniao do Congresso Nacional, dois vetos, e, a partir dai, a LDO acordada,
para limparmos essa pauta e comecarmos a pauta da Camara dos Deputados. Valeu a pena esse esforco de hoje. Entao, amanha, as 10 horas, teremos
sessao do Congresso Nacional."""
130971605;16/12/2014;13097;Dr. Ubiali;Deputado;PSB;Sao Paulo;3,429;Situacao;Plenario;"""Sr. Presidente, peco a palavra para uma questao de
ordem."""
130971606;16/12/2014;13097;Claudio Puty;Deputado;PT;Para;2,615;Situacao;Plenario;"""Sr.
Presidente, vou lhe fazer um pedido. Vamos ver se desta vez V.Exa. atende. Logo
apos a votacao, eu sugeri que abrissemos a sessao do Congresso e a
suspendessemos imediatamente para aproveitar o quorum significativo que aqui
temos.
A pauta esta trancada pelos vetos, porque ja passamos da meia noite.
Encerramos a votacao, abrimos a sessao do Congresso, registramos presenca e, no
decorrer da manha, vamos fazer os acordos, Situacao e Oposicao."""
130971607;16/12/2014;13097;Dr. Ubiali;Deputado;PSB;Sao Paulo;3,429;Situacao;Plenario;"""Peco a palavra para uma questao de ordem, Sr.
Presidente."""
130971608;16/12/2014;13097;Glauber Braga;Deputado;PSB;Rio de Janeiro;3,429;Situacao;Plenario;"""So para que as coisas fiquem claras, Presidente, nao existe qualquer possibilidade,
entao, de outra deliberacao anterior as 10 horas. O proximo compromisso dos
Parlamentares e amanha as 10 horas da manha."""
130971609;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""as 10 horas da manha esta
convocado o Congresso Nacional para votacao nominal dos vetos. Logo apos ha o
acordo firmado por todos os Lideres para a votacao da LDO. A partir dai e a pauta
remanescente da Camara: a questao dos aumentos, a gratificacao cumulativa dos
tribunais superiores…"""
130971610;16/12/2014;13097;Glauber Braga;Deputado;PSB;Rio de Janeiro;3,429;Situacao;Plenario;"""Depois da sessao do Congresso."""
130971611;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Depois da sessao do
Congresso.
(Tumulto no plenario.)"""
130971612;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Vamos encerrar a votacao."""
130971613;16/12/2014;13097;Henrique Fontana;Deputado;PT;Rio Grande do Sul;2,615;Situacao;Plenario;"""So para reforcar, Presidente, a votacao dos vetos vai ser a propria presenca
amanha. A votacao dos vetos e nominal. Entao, e muito importante que todos os que
querem compor esse acordo para votar a LDO e depois os demais projetos estejam
aqui as 10 horas. Abrimos com a votacao dos vetos, concluimos a votacao da LDO e
depois passamos a nossa pauta remanescente."""
130971614;16/12/2014;13097;Nelson Marquezelli;Deputado;PTB;Sao Paulo;4;Oposicao;Plenario;"""as 10 horas."""
130971615;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""E eu quero justificar que o
Senador Renan marcou cinco reunioes hoje. Eu tive o cuidado e o zelo de nao
respeita-las para que pudessemos votar uma pauta importante da Camara hoje.
Entao, amanha vai haver reciprocidade com o Pais inclusive. Vamos votar as 10
horas na sessao do Congresso. Faco um apelo. Eu estou assumindo essa
responsabilidade, em nome do Plenario desta Casa.
(Tumulto no plenario.)"""
130971616;16/12/2014;13097;Nelson Marquezelli;Deputado;PTB;Sao Paulo;4;Oposicao;Plenario;"""as 10 horas."""
130971617;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Vou encerrar a votacao."""
130971618;16/12/2014;13097;Afonso Florence;Deputado;PT;Bahia;2,615;Situacao;Plenario;"""Presidente, espere! Nao orientamos contra.
Vai encerrar a votacao?"""
130971619;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Vamos orientar.
Como vota o PT?"""
130971620;16/12/2014;13097;Afonso Florence;Deputado;PT;Bahia;2,615;Situacao;Plenario;"""O PT, Presidente, vota “nao”."""
130971621;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Manutencao do texto."""
130971622;16/12/2014;13097;Afonso Florence;Deputado;PT;Bahia;2,615;Situacao;Plenario;"""Manutencao do texto."""
130971623;16/12/2014;13097;Mendonca Filho;Deputado;DEM;Pernambuco;6,375;Oposicao;Plenario;"""Olhe a correcao da tabela do Imposto de Renda,
PT."""
130971624;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Como vota o PMDB?"""
130971625;16/12/2014;13097;Eduardo Cunha;Deputado;PMDB;Rio de Janeiro;4,579;Situacao;Plenario;"""PMDB, “nao”."""
130971626;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""“Nao”."""
130971627;16/12/2014;13097;Dr. Ubiali;Deputado;PSB;Sao Paulo;3,429;Situacao;Plenario;"""e emenda, Presidente. Esta errado."""
130971628;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Como vota o Bloco
PP/PROS? (Pausa.)"""
130971629;16/12/2014;13097;Mendonca Filho;Deputado;DEM;Pernambuco;6,375;Oposicao;Plenario;"""So para esclarecer, esta se tratando da correcao
da tabela do Imposto de Renda."""
130971630;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Deputado esclarecido.
Como vota o Bloco PP/PROS? (Pausa.)"""
130971631;16/12/2014;13097;Mendonca Filho;Deputado;DEM;Pernambuco;6,375;Oposicao;Plenario;"""Eu acho que o PT esta equivocado."""
130971632;16/12/2014;13097;Filipe Pereira;Deputado;PSC;Rio de Janeiro;6;Oposicao;Plenario;"""O
PSC orienta o voto “nao”, Sr. Presidente."""
130971633;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Como vota o PSD?"""
130971634;16/12/2014;13097;Onofre Santo Agostini;Deputado;PSD;Santa Catarina;6;Situacao;Plenario;"""“Sim”."""
130971635;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""PSD, “sim”?"""
130971636;16/12/2014;13097;Onofre Santo Agostini;Deputado;PSD;Santa Catarina;6;Situacao;Plenario;"""“Sim”."""
130971637;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Mudar o texto.
Como vota o PSDB? (Pausa.)"""
130971638;16/12/2014;13097;Afonso Hamm;Deputado;PP;Rio Grande do Sul;6;Situacao;Plenario;"""Partido Progressista e PROS, “nao”."""
130971639;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""PROS, “nao”."""
130971640;16/12/2014;13097;Afonso Hamm;Deputado;PP;Rio Grande do Sul;6;Situacao;Plenario;"""PP e PROS, “nao”."""
130971641;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""PP e PROS, “nao”.
Como vota o PSDB?"""
130971642;16/12/2014;13097;Vanderlei Macris;Deputado;PSDB;Sao Paulo;4,1;Oposicao;Plenario;"""Sr. Presidente, a proposta do Deputado Mendonca, do Democratas, e
absolutamente coerente com a situacao da economia brasileira. Ela simplesmente
recupera e atualiza em 6,5% o teto da meta, a inflacao em relacao ao Imposto de
Renda, ou seja, na tabela do Imposto de Renda. e um absurdo imaginar qualquer
situacao diferente dessa. Veja o PT votar “nao”! Ou seja, nao garante a atualizacao
da tabela do Imposto de Renda. Isso e lamentavel!"""
130971643;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Como vota o PSDB?"""
130971644;16/12/2014;13097;Vanderlei Macris;Deputado;PSDB;Sao Paulo;4,1;Oposicao;Plenario;"""O PSDB, dentro do tempo que tem para
encaminhar, Sr. Presidente, vota “nao”."""
130971645;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""PSDB, “nao”."""
130971646;16/12/2014;13097;Vanderlei Macris;Deputado;PSDB;Sao Paulo;4,1;Oposicao;Plenario;"""Sr. Presidente, o PSDB vota “sim”."""
130971647;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""PSDB, “sim”."""
130971648;16/12/2014;13097;Vanderlei Macris;Deputado;PSDB;Sao Paulo;4,1;Oposicao;Plenario;"""Ate porque nos vamos mudar o texto da
emenda."""
130971649;16/12/2014;13097;Marcio Macedo;Deputado;PT;Sergipe;2,615;Situacao;Plenario;"""Sr. Presidente, V.Exa. vai manter as Comissoes
amanha?"""
130971650;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""Como vota o PR?"""
130971651;16/12/2014;13097;Paulo Freire;Deputado;PR;Sao Paulo;4,5;Situacao;Plenario;"""PR, “nao”, Sr. Presidente."""
130971652;16/12/2014;13097;Henrique Eduardo Alves;Presidente;PMDB;Rio Grande do Norte;4,579;Situacao;Plenario;"""PR, “nao”.
Como vota o DEM, Lider Mendonca?"""
130971653;16/12/2014;13097;Mendonca Filho;Deputado;DEM;Pernambuco;6,375;Oposicao;Plenario;"""Sr. Presidente, e obvio que vota “sim”, pela incorporacao da emenda."""
